交易对,方向,开仓时间,开仓价,平仓时间,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤,持仓天数,当前收益(占权益),加仓次数
SOL-USDT-SWAP,多,2025-07-22 12:00:00,203.11030900,2025-07-23 10:00:00,197.93020500,7.933343,-43.00,-0.0267,1.91,移动止盈/止损,0.1287,2479.81,0.1287,-0.0437,0.9167,-0.003446,0
BONK-USDT-SWAP,多,2025-07-22 18:00:00,0.03711208,2025-07-23 10:00:00,0.03512949,55663.540123,-112.77,-0.0546,2.41,对齐失效,0.1674,2367.04,0.1674,-0.0523,0.6667,-0.009119,1
ETH-USDT-SWAP,多,2025-07-26 08:00:00,3761.56611900,2025-07-26 14:00:00,3726.24733800,1.051979,-41.88,-0.0106,4.73,对齐失效,0.3200,2325.15,0.3200,-0.0555,0.2500,-0.003398,0
SUI-USDT-SWAP,多,2025-07-26 08:00:00,4.12293276,2025-07-26 17:00:00,4.20667929,1830.048905,144.11,0.0191,9.15,移动止盈/止损,0.6215,2469.27,0.6215,-0.0445,0.3750,0.011558,2
BCH-USDT-SWAP,多,2025-07-26 18:00:00,577.12482073,2025-07-27 13:00:00,594.89050500,19.088579,325.70,0.0296,13.42,移动止盈/止损,0.8842,2794.97,0.8842,-0.0195,0.7917,0.025455,3
BCH-USDT-SWAP,多,2025-07-27 16:00:00,604.07040100,2025-07-28 07:00:00,580.10198400,3.923928,-96.84,-0.0409,2.79,移动止盈/止损,0.1848,2698.13,0.1848,-0.0269,0.6250,-0.007626,0
ETH-USDT-SWAP,多,2025-07-27 02:00:00,3800.26325849,2025-07-28 11:00:00,3878.20214100,2.114939,155.09,0.0193,9.74,移动止盈/止损,0.6269,2853.22,0.6269,-0.0151,1.3750,0.012067,3
BNB-USDT-SWAP,多,2025-07-27 16:00:00,823.60310387,2025-07-28 13:00:00,843.55563600,8.127750,154.04,0.0230,8.13,移动止盈/止损,0.5215,3007.26,0.5215,-0.0032,0.8750,0.011843,2
UNI-USDT-SWAP,多,2025-07-27 16:00:00,10.77596154,2025-07-28 14:00:00,10.54994490,215.910948,-51.56,-0.0222,2.76,移动止盈/止损,0.1808,2955.70,0.1808,-0.0072,0.9167,-0.003980,1
OP-USDT-SWAP,多,2025-07-28 08:00:00,0.82338233,2025-07-28 17:00:00,0.79452054,1220.593268,-36.41,-0.0362,1.18,移动止盈/止损,0.0760,2919.28,0.0760,-0.0100,0.3750,-0.002819,0
TON-USDT-SWAP,多,2025-07-31 04:00:00,3.53513038,2025-07-31 18:00:00,3.58264170,1980.161875,85.62,0.0122,8.46,移动止盈/止损,0.5489,3004.91,0.5489,-0.0034,0.5833,0.006584,2
TON-USDT-SWAP,多,2025-08-03 10:00:00,3.71467143,2025-08-03 14:00:00,3.61983798,563.725506,-55.94,-0.0267,2.48,移动止盈/止损,0.1610,2948.97,0.1610,-0.0077,0.1667,-0.004320,0
TRX-USDT-SWAP,多,2025-08-04 06:00:00,0.33081749,2025-08-05 03:00:00,0.33376662,40071.356642,102.20,0.0077,15.98,移动止盈/止损,0.9916,3051.16,0.9916,0.0000,0.8750,0.007831,3
BCH-USDT-SWAP,多,2025-08-05 10:00:00,582.96829100,2025-08-05 14:00:00,567.70322400,4.269119,-68.12,-0.0274,2.95,移动止盈/止损,0.1800,2983.05,0.1800,-0.0052,0.1667,-0.005247,0
LTC-USDT-SWAP,多,2025-08-04 00:00:00,114.52123770,2025-08-05 18:00:00,119.97800100,56.340457,299.51,0.0464,7.93,移动止盈/止损,0.5092,3282.56,0.5092,0.0000,1.7500,0.022549,3
ETH-USDT-SWAP,多,2025-08-07 12:00:00,3848.85484700,2025-08-07 16:00:00,3812.79868200,0.009130,-0.37,-0.0106,0.04,移动止盈/止损,0.0026,3282.19,0.0026,-0.0000,0.1667,-0.000028,0
TRX-USDT-SWAP,多,2025-08-06 20:00:00,0.33748363,2025-08-07 20:00:00,0.33868613,39530.573035,31.50,0.0024,16.04,移动止盈/止损,0.9931,3313.68,0.9931,0.0000,1.0000,0.002366,2
XRP-USDT-SWAP,多,2025-08-07 22:00:00,3.32403237,2025-08-08 15:00:00,3.22027794,644.197709,-69.37,-0.0324,2.53,移动止盈/止损,0.1471,3244.32,0.1471,-0.0052,0.7083,-0.005238,0
UNI-USDT-SWAP,多,2025-08-07 10:00:00,10.28589424,2025-08-09 13:00:00,10.79592030,434.715260,216.22,0.0484,5.50,移动止盈/止损,0.2981,3460.53,0.2981,0.0000,2.1250,0.016063,2
PENDLE-USDT-SWAP,多,2025-08-07 08:00:00,4.38613378,2025-08-10 05:00:00,5.47865208,1718.606248,1867.44,0.2477,10.17,移动止盈/止损,0.5810,5327.97,0.5810,0.0000,2.8750,0.121833,3
HYPE-USDT-SWAP,多,2025-08-10 04:00:00,44.47044660,2025-08-10 06:00:00,43.67563200,36.430268,-30.88,-0.0191,1.93,移动止盈/止损,0.0969,5297.09,0.0969,-0.0020,0.0833,-0.002019,0
ARB-USDT-SWAP,多,2025-08-09 10:00:00,0.47454466,2025-08-10 07:00:00,0.45435456,7044.095054,-146.15,-0.0437,3.93,移动止盈/止损,0.2003,5150.94,0.2003,-0.0115,0.8750,-0.009646,1
VIRTUAL-USDT-SWAP,多,2025-08-11 02:00:00,1.47074706,2025-08-11 10:00:00,1.41235875,1426.796170,-85.78,-0.0409,2.47,移动止盈/止损,0.1272,5065.17,0.1272,-0.0171,0.3333,-0.005694,0
ETH-USDT-SWAP,多,2025-08-11 04:00:00,4318.49180600,2025-08-11 10:00:00,4234.83647400,0.989546,-87.86,-0.0206,5.08,移动止盈/止损,0.2591,4977.31,0.2591,-0.0229,0.2500,-0.005866,0
LINK-USDT-SWAP,多,2025-08-07 20:00:00,19.46829641,2025-08-11 11:00:00,21.27787200,478.499711,854.18,0.0917,11.70,移动止盈/止损,0.6191,5831.49,0.6191,0.0000,3.6250,0.053955,3
UNI-USDT-SWAP,多,2025-08-11 16:00:00,11.56015590,2025-08-11 22:00:00,10.99290060,126.615276,-73.54,-0.0502,1.71,移动止盈/止损,0.0925,5757.95,0.0925,-0.0046,0.2500,-0.004667,0
BCH-USDT-SWAP,多,2025-08-12 20:00:00,625.70256400,2025-08-13 04:00:00,612.31876200,4.816005,-68.03,-0.0226,3.58,移动止盈/止损,0.1875,5689.92,0.1875,-0.0089,0.3333,-0.004336,0
ADA-USDT-SWAP,多,2025-08-12 20:00:00,0.85517576,2025-08-14 01:00:00,0.95290470,3736.059997,361.07,0.1130,4.05,移动止盈/止损,0.2099,6050.99,0.2099,0.0000,1.2083,0.022495,3
LTC-USDT-SWAP,多,2025-08-12 20:00:00,131.97471004,2025-08-14 08:00:00,128.04719400,36.176493,-147.73,-0.0309,5.64,移动止盈/止损,0.2992,5903.26,0.2992,-0.0092,1.5000,-0.009289,1
TRX-USDT-SWAP,多,2025-08-11 18:00:00,0.34620127,2025-08-14 12:00:00,0.35849415,45876.991930,544.56,0.0343,19.40,移动止盈/止损,0.9869,6447.82,0.9869,0.0000,2.7500,0.033109,3
SOL-USDT-SWAP,多,2025-08-13 04:00:00,206.53519956,2025-08-14 12:00:00,194.42055600,13.223858,-163.38,-0.0598,3.18,移动止盈/止损,0.1623,6284.44,0.1623,-0.0099,1.3333,-0.010033,1
ADA-USDT-SWAP,多,2025-08-14 02:00:00,0.97874256,2025-08-14 12:00:00,0.92290770,1221.677548,-69.61,-0.0582,1.39,移动止盈/止损,0.0728,6214.83,0.0728,-0.0142,0.4167,-0.004293,1
LINK-USDT-SWAP,多,2025-08-17 08:00:00,25.11610038,2025-08-18 02:00:00,24.78852090,184.935895,-66.12,-0.0142,5.54,移动止盈/止损,0.2904,6148.71,0.2904,-0.0182,0.7500,-0.004094,1
BNB-USDT-SWAP,多,2025-08-20 20:00:00,873.48734000,2025-08-21 09:00:00,852.03478800,4.287676,-96.42,-0.0257,4.44,移动止盈/止损,0.2319,6052.29,0.2319,-0.0240,0.5417,-0.006007,0
TRX-USDT-SWAP,多,2025-08-20 22:00:00,0.35527552,2025-08-21 11:00:00,0.35138486,20836.788188,-89.90,-0.0121,8.83,移动止盈/止损,0.4581,5962.39,0.4581,-0.0295,0.5417,-0.005632,0
LINK-USDT-SWAP,多,2025-08-20 22:00:00,26.64166390,2025-08-21 14:00:00,25.65243450,69.042858,-70.47,-0.0383,2.17,移动止盈/止损,0.1138,5891.92,0.1138,-0.0338,0.6667,-0.004434,0
ETH-USDT-SWAP,多,2025-08-22 14:00:00,4747.03488236,2025-08-23 01:00:00,4779.01205100,1.458491,38.30,0.0055,8.34,移动止盈/止损,0.4373,5930.23,0.4373,-0.0315,0.4583,0.002404,2
PENDLE-USDT-SWAP,多,2025-08-22 14:00:00,5.84221031,2025-08-23 02:00:00,5.83831611,1028.865874,-11.22,-0.0019,7.21,移动止盈/止损,0.3814,5919.01,0.3814,-0.0322,0.5000,-0.000705,2
ZEC-USDT-SWAP,多,2025-08-22 14:00:00,43.87438700,2025-08-23 07:00:00,42.77572200,39.707594,-45.69,-0.0262,2.06,移动止盈/止损,0.1096,5873.32,0.1096,-0.0349,0.7083,-0.002878,0
ETC-USDT-SWAP,多,2025-08-22 16:00:00,24.62346210,2025-08-23 08:00:00,24.00859890,54.133980,-34.86,-0.0262,1.58,移动止盈/止损,0.0833,5838.45,0.0833,-0.0370,0.6667,-0.002201,0
AVAX-USDT-SWAP,多,2025-08-23 04:00:00,25.72267855,2025-08-23 15:00:00,25.65843390,226.568650,-21.54,-0.0037,6.98,移动止盈/止损,0.3728,5816.91,0.3728,-0.0384,0.4583,-0.001362,1
SOL-USDT-SWAP,多,2025-08-23 04:00:00,207.13518776,2025-08-24 11:00:00,204.59953800,29.585629,-82.33,-0.0134,7.31,移动止盈/止损,0.3895,5734.59,0.3895,-0.0434,1.2917,-0.005232,1
HYPE-USDT-SWAP,多,2025-08-26 20:00:00,48.94989450,2025-08-27 22:00:00,47.57824170,44.337507,-63.38,-0.0292,2.57,移动止盈/止损,0.1379,5671.20,0.1379,-0.0472,1.0833,-0.004045,0
SOL-USDT-SWAP,多,2025-08-28 08:00:00,214.20141800,2025-08-28 16:00:00,207.37926000,12.431110,-87.95,-0.0330,3.14,移动止盈/止损,0.1699,5583.25,0.1699,-0.0526,0.3333,-0.005644,0
BONK-USDT-SWAP,多,2025-08-31 18:00:00,0.02299930,2025-08-31 23:00:00,0.02223778,114843.172293,-90.57,-0.0343,3.12,移动止盈/止损,0.1695,5492.68,0.1695,-0.0581,0.2083,-0.005846,0
BCH-USDT-SWAP,多,2025-09-02 02:00:00,571.88857909,2025-09-02 15:00:00,573.64263000,17.657053,18.84,0.0019,12.14,移动止盈/止损,0.6552,5511.51,0.6552,-0.0569,0.5417,0.001214,2
WIF-USDT-SWAP,多,2025-09-02 22:00:00,0.81868186,2025-09-03 08:00:00,0.79622037,2509.794414,-58.81,-0.0286,2.43,对齐失效,0.1323,5452.71,0.1323,-0.0605,0.4167,-0.003806,0
BCH-USDT-SWAP,多,2025-09-03 08:00:00,600.88008200,2025-09-03 15:00:00,585.58143600,5.767895,-92.35,-0.0266,4.11,移动止盈/止损,0.2230,5360.36,0.2230,-0.0661,0.2917,-0.006012,0
ZEC-USDT-SWAP,多,2025-09-03 16:00:00,42.52425200,2025-09-03 21:00:00,41.79582000,76.019486,-59.22,-0.0183,3.85,移动止盈/止损,0.2083,5301.14,0.2083,-0.0697,0.2083,-0.003870,0
SOL-USDT-SWAP,多,2025-09-02 20:00:00,207.21639082,2025-09-04 04:00:00,207.03929400,13.770927,-5.86,-0.0021,3.42,移动止盈/止损,0.1858,5295.28,0.1858,-0.0701,1.3333,-0.000383,1
AVAX-USDT-SWAP,多,2025-09-02 22:00:00,24.73099716,2025-09-04 04:00:00,24.95350440,231.925436,44.69,0.0078,6.91,移动止盈/止损,0.3738,5339.97,0.3738,-0.0674,1.2500,0.002913,1
BTC-USDT-SWAP,多,2025-09-02 14:00:00,111851.19548495,2025-09-04 05:00:00,110602.23867000,0.100635,-139.12,-0.0124,13.43,移动止盈/止损,0.7185,5200.85,0.7185,-0.0758,1.6250,-0.009152,1
HYPE-USDT-SWAP,多,2025-09-04 00:00:00,46.28962850,2025-09-04 05:00:00,45.51444810,69.090214,-57.36,-0.0179,3.81,移动止盈/止损,0.2065,5143.49,0.2065,-0.0793,0.2083,-0.003788,0
SUI-USDT-SWAP,多,2025-09-05 12:00:00,3.44004397,2025-09-05 14:00:00,3.35086488,1188.420754,-110.82,-0.0271,4.84,移动止盈/止损,0.2700,5032.66,0.2700,-0.0860,0.0833,-0.007372,0
OP-USDT-SWAP,多,2025-09-05 12:00:00,0.73017301,2025-09-05 14:00:00,0.70622937,4880.938131,-121.07,-0.0340,4.21,移动止盈/止损,0.2354,4911.59,0.2354,-0.0934,0.0833,-0.008120,0
BCH-USDT-SWAP,多,2025-09-05 16:00:00,613.20131400,2025-09-06 10:00:00,588.07118700,4.745793,-122.68,-0.0422,3.42,移动止盈/止损,0.1952,4788.90,0.1952,-0.1009,0.7500,-0.008296,0
BNB-USDT-SWAP,多,2025-09-06 14:00:00,863.76636800,2025-09-06 20:00:00,859.02408900,11.300428,-65.27,-0.0067,11.68,移动止盈/止损,0.6600,4723.63,0.6600,-0.1048,0.2500,-0.004433,0
LTC-USDT-SWAP,多,2025-09-07 12:00:00,114.88148700,2025-09-08 02:00:00,114.87851100,65.847304,-9.27,-0.0012,9.08,移动止盈/止损,0.5138,4714.36,0.5138,-0.1054,0.5833,-0.000630,0
ZEC-USDT-SWAP,多,2025-09-07 12:00:00,48.80334888,2025-09-08 21:00:00,50.70492900,95.828796,176.50,0.0377,5.72,移动止盈/止损,0.3135,4890.86,0.3135,-0.0947,1.3750,0.011853,2
VIRTUAL-USDT-SWAP,多,2025-09-08 02:00:00,1.19982701,2025-09-09 12:00:00,1.27367262,1072.244629,77.59,0.0603,1.59,移动止盈/止损,0.0879,4968.45,0.0879,-0.0899,1.4167,0.005184,2
DOT-USDT-SWAP,多,2025-09-07 12:00:00,4.00054808,2025-09-09 14:00:00,4.10758920,1961.930365,200.46,0.0255,9.54,移动止盈/止损,0.5052,5168.92,0.5052,-0.0778,2.0833,0.013215,2
BONK-USDT-SWAP,多,2025-09-08 22:00:00,0.02321132,2025-09-09 14:00:00,0.02278272,95288.338294,-43.47,-0.0197,2.63,移动止盈/止损,0.1394,5125.45,0.1394,-0.0804,0.6667,-0.002874,0
DOGE-USDT-SWAP,多,2025-09-07 14:00:00,0.22735570,2025-09-10 00:00:00,0.23718628,50904.671086,486.23,0.0420,14.19,移动止盈/止损,0.7868,5611.68,0.7868,-0.0508,2.4167,0.031146,3
DOGE-USDT-SWAP,多,2025-09-10 16:00:00,0.24791479,2025-09-10 19:00:00,0.23971603,12257.254547,-104.08,-0.0343,3.59,移动止盈/止损,0.1936,5507.60,0.1936,-0.0572,0.1250,-0.006712,0
HYPE-USDT-SWAP,多,2025-09-10 22:00:00,56.08860830,2025-09-11 10:00:00,54.29656980,49.296048,-91.61,-0.0331,3.26,移动止盈/止损,0.1772,5415.99,0.1772,-0.0627,0.5000,-0.005942,0
AVAX-USDT-SWAP,多,2025-09-10 12:00:00,28.55585761,2025-09-11 12:00:00,28.95110460,156.330428,56.40,0.0126,5.39,移动止盈/止损,0.2897,5472.39,0.2897,-0.0593,1.0000,0.003645,1
DOT-USDT-SWAP,多,2025-09-10 18:00:00,4.21879981,2025-09-11 12:00:00,4.18958100,1902.298887,-65.18,-0.0081,9.60,移动止盈/止损,0.5162,5407.21,0.5162,-0.0633,0.7500,-0.004231,1
BONK-USDT-SWAP,多,2025-09-11 18:00:00,0.02418298,2025-09-12 07:00:00,0.02538146,199760.812210,233.47,0.0483,5.94,移动止盈/止损,0.3184,5640.68,0.3184,-0.0491,0.5417,0.014927,2
RENDER-USDT-SWAP,多,2025-09-11 22:00:00,3.99639960,2025-09-12 11:00:00,3.91660830,978.595192,-82.73,-0.0212,4.65,移动止盈/止损,0.2517,5557.95,0.2517,-0.0541,0.5417,-0.005318,0
PENDLE-USDT-SWAP,多,2025-09-11 20:00:00,5.18121807,2025-09-12 12:00:00,5.16748320,533.476492,-10.64,-0.0038,3.31,移动止盈/止损,0.1792,5547.31,0.1792,-0.0548,0.6667,-0.000684,0
SOL-USDT-SWAP,多,2025-09-10 22:00:00,233.27395394,2025-09-12 16:00:00,238.67613000,66.649837,341.18,0.0219,18.87,移动止盈/止损,1.0001,5888.49,1.0001,-0.0340,1.7500,0.021474,3
BOME-USDT-SWAP,多,2025-09-12 16:00:00,0.00222555,2025-09-13 13:00:00,0.00225077,3553026.934928,80.09,0.0101,9.54,移动止盈/止损,0.4906,5968.58,0.4906,-0.0291,0.8750,0.005015,3
WIF-USDT-SWAP,多,2025-09-12 18:00:00,0.95568839,2025-09-13 13:00:00,0.96200379,2708.237065,13.99,0.0054,3.12,移动止盈/止损,0.1590,5982.57,0.1590,-0.0283,0.7917,0.000875,1
SOL-USDT-SWAP,多,2025-09-12 18:00:00,241.68512505,2025-09-13 16:00:00,237.44625300,32.561498,-147.38,-0.0187,9.36,移动止盈/止损,0.4899,5835.18,0.4899,-0.0372,0.9167,-0.009307,1
DOGE-USDT-SWAP,多,2025-09-12 18:00:00,0.27461043,2025-09-13 17:00:00,0.28700130,21406.033678,258.03,0.0439,7.21,移动止盈/止损,0.3739,6093.21,0.3739,-0.0216,0.9583,0.016033,2
BONK-USDT-SWAP,多,2025-09-13 14:00:00,0.02702970,2025-09-13 17:00:00,0.02597740,73180.705592,-79.34,-0.0401,2.33,移动止盈/止损,0.1205,6013.87,0.1205,-0.0264,0.1250,-0.004954,0
BNB-USDT-SWAP,多,2025-09-16 20:00:00,969.20679713,2025-09-18 21:00:00,988.42114800,8.614621,155.41,0.0186,10.12,移动止盈/止损,0.5275,6169.28,0.5275,-0.0169,2.0417,0.009611,1
NEAR-USDT-SWAP,多,2025-09-18 02:00:00,2.91916600,2025-09-18 23:00:00,3.17468250,2848.098674,717.32,0.0863,10.41,移动止盈/止损,0.5298,6886.60,0.5298,0.0000,0.8750,0.042479,3
DOT-USDT-SWAP,多,2025-09-19 00:00:00,4.80048000,2025-09-19 02:00:00,4.68353160,594.636875,-72.93,-0.0255,3.38,移动止盈/止损,0.1660,6813.68,0.1660,-0.0043,0.0833,-0.004337,0
AVAX-USDT-SWAP,多,2025-09-18 02:00:00,34.08291118,2025-09-19 03:00:00,34.77152250,270.935367,175.38,0.0190,11.19,移动止盈/止损,0.5609,6989.05,0.5609,0.0000,1.0417,0.010323,3
HYPE-USDT-SWAP,多,2025-09-18 02:00:00,59.08790820,2025-09-19 04:00:00,57.37126230,40.177605,-71.78,-0.0302,2.81,移动止盈/止损,0.1465,6917.27,0.1465,-0.0042,1.0833,-0.004243,0
NEAR-USDT-SWAP,多,2025-09-19 00:00:00,3.24032400,2025-09-19 17:00:00,3.10068990,622.919840,-89.35,-0.0443,2.37,移动止盈/止损,0.1174,6827.92,0.1174,-0.0095,0.7083,-0.005310,0
AVAX-USDT-SWAP,多,2025-09-23 08:00:00,35.34853450,2025-09-23 21:00:00,33.67063260,46.880845,-80.60,-0.0486,1.94,移动止盈/止损,0.0985,6747.32,0.0985,-0.0142,0.5417,-0.004813,0
ZEC-USDT-SWAP,多,2025-09-24 16:00:00,59.59207536,2025-09-25 14:00:00,57.14428500,60.499668,-152.33,-0.0423,4.24,移动止盈/止损,0.2190,6594.99,0.2190,-0.0232,0.9167,-0.009179,1
LTC-USDT-SWAP,多,2025-09-28 22:00:00,106.91069000,2025-09-29 05:00:00,106.11938700,72.785844,-66.90,-0.0086,9.30,移动止盈/止损,0.4689,6528.09,0.4689,-0.0271,0.2917,-0.004048,0
APT-USDT-SWAP,多,2025-09-29 04:00:00,4.26800008,2025-09-29 13:00:00,4.23867609,2592.816537,-89.27,-0.0081,13.23,移动止盈/止损,0.6680,6438.83,0.6680,-0.0324,0.3750,-0.005430,1
AVAX-USDT-SWAP,多,2025-09-29 20:00:00,30.71707140,2025-09-30 04:00:00,29.77202250,90.959354,-89.26,-0.0319,3.30,移动止盈/止损,0.1678,6349.56,0.1678,-0.0376,0.3333,-0.005460,0
ZEC-USDT-SWAP,多,2025-09-29 00:00:00,66.54764442,2025-09-30 09:00:00,64.30356900,48.706805,-113.13,-0.0349,3.82,移动止盈/止损,0.1986,6236.44,0.1986,-0.0443,1.3750,-0.006967,1
BNB-USDT-SWAP,多,2025-09-29 14:00:00,1023.38601353,2025-09-30 09:00:00,1008.93909600,10.644779,-166.76,-0.0153,12.98,移动止盈/止损,0.6573,6069.67,0.6573,-0.0541,0.7917,-0.010378,1
ZEN-USDT-SWAP,多,2025-09-29 08:00:00,7.54956340,2025-09-30 23:00:00,7.72922700,720.184065,122.79,0.0226,6.60,移动止盈/止损,0.3478,6192.46,0.3478,-0.0469,1.6250,0.007583,2
APT-USDT-SWAP,多,2025-10-01 12:00:00,4.67902373,2025-10-02 14:00:00,4.99260069,1366.628089,420.61,0.0658,7.93,移动止盈/止损,0.3943,6613.08,0.3943,-0.0221,1.0833,0.025318,3
ZEN-USDT-SWAP,多,2025-10-01 06:00:00,9.07563271,2025-10-02 15:00:00,10.44195570,279.714470,378.90,0.1493,3.28,移动止盈/止损,0.1687,6991.98,0.1687,0.0000,1.3750,0.022299,3
BTC-USDT-SWAP,多,2025-09-30 20:00:00,115435.43509621,2025-10-03 08:00:00,119994.99930000,0.139640,616.97,0.0383,19.73,移动止盈/止损,0.9681,7608.96,0.9681,0.0000,2.5000,0.035038,3
ZEC-USDT-SWAP,多,2025-10-03 10:00:00,155.05550400,2025-10-03 17:00:00,138.10618800,5.219918,-89.39,-0.1104,0.92,移动止盈/止损,0.0460,7519.56,0.0460,-0.0051,0.2917,-0.005102,0
BNB-USDT-SWAP,多,2025-10-03 14:00:00,1142.79426800,2025-10-03 17:00:00,1136.84630400,2.740348,-20.05,-0.0064,3.75,移动止盈/止损,0.1782,7499.52,0.1782,-0.0062,0.1250,-0.001146,0
LTC-USDT-SWAP,多,2025-10-03 18:00:00,123.32233100,2025-10-04 01:00:00,119.63803500,22.147970,-84.83,-0.0311,3.23,移动止盈/止损,0.1560,7414.69,0.1560,-0.0110,0.2917,-0.004871,0
APT-USDT-SWAP,多,2025-10-03 12:00:00,5.37874352,2025-10-04 08:00:00,5.45215473,1084.796068,72.59,0.0124,7.05,移动止盈/止损,0.3365,7487.27,0.3365,-0.0069,0.8333,0.004151,1
NEAR-USDT-SWAP,多,2025-10-05 06:00:00,3.10331030,2025-10-05 14:00:00,3.02169780,947.810611,-80.84,-0.0275,3.48,移动止盈/止损,0.1682,7406.44,0.1682,-0.0115,0.3333,-0.004644,0
BNB-USDT-SWAP,多,2025-10-06 12:00:00,1236.85367300,2025-10-07 01:00:00,1213.46864100,3.101953,-77.10,-0.0201,4.56,移动止盈/止损,0.2204,7329.34,0.2204,-0.0159,0.5417,-0.004449,0
BONK-USDT-SWAP,多,2025-10-06 18:00:00,0.02206921,2025-10-07 02:00:00,0.02124588,110378.958909,-93.75,-0.0385,2.87,移动止盈/止损,0.1387,7235.59,0.1387,-0.0212,0.3333,-0.005439,0
ETH-USDT-SWAP,多,2025-10-06 14:00:00,4689.52385367,2025-10-07 13:00:00,4701.52980000,3.682923,23.47,0.0014,20.75,移动止盈/止损,1.0001,7259.06,1.0001,-0.0199,0.9583,0.001360,2
TAO-USDT-SWAP,多,2025-10-06 16:00:00,347.99891997,2025-10-07 14:00:00,336.71632500,16.948097,-198.18,-0.0336,6.96,移动止盈/止损,0.3406,7060.87,0.3406,-0.0311,0.9167,-0.011616,1
ZEC-USDT-SWAP,多,2025-10-09 12:00:00,215.80430741,2025-10-10 07:00:00,227.04729300,12.395336,136.07,0.0509,3.29,移动止盈/止损,0.1633,7196.94,0.1633,-0.0234,0.7917,0.007912,2
ZEN-USDT-SWAP,多,2025-10-08 18:00:00,12.88632278,2025-10-10 15:00:00,14.44655520,368.498121,568.90,0.1198,6.04,移动止盈/止损,0.3134,7765.84,0.3134,0.0000,1.8750,0.032022,3
TAO-USDT-SWAP,多,2025-10-10 08:00:00,380.48089126,2025-10-10 20:00:00,345.53544300,12.054957,-426.52,-0.0930,5.25,移动止盈/止损,0.2585,7339.32,0.2585,-0.0240,0.5000,-0.024598,1
BNB-USDT-SWAP,多,2025-10-13 00:00:00,1339.99150678,2025-10-13 14:00:00,1259.09407800,3.229383,-266.28,-0.0615,5.04,移动止盈/止损,0.2531,7073.04,0.2531,-0.0390,0.5833,-0.015597,1
TAO-USDT-SWAP,多,2025-10-13 02:00:00,421.07523342,2025-10-14 06:00:00,395.71042500,5.823871,-150.58,-0.0614,2.85,移动止盈/止损,0.1476,6922.46,0.1476,-0.0475,1.1667,-0.008898,1
ZEC-USDT-SWAP,多,2025-10-19 22:00:00,252.67814120,2025-10-20 16:00:00,253.98459900,17.187871,17.23,0.0040,5.23,移动止盈/止损,0.2656,6939.69,0.2656,-0.0465,0.7500,0.001017,2
TON-USDT-SWAP,多,2025-10-20 06:00:00,2.28132811,2025-10-20 16:00:00,2.22547743,1744.433816,-102.14,-0.0257,4.72,移动止盈/止损,0.2352,6837.55,0.2352,-0.0523,0.4167,-0.006067,0
TAO-USDT-SWAP,多,2025-10-19 12:00:00,447.90478600,2025-10-20 17:00:00,428.74712100,3.365054,-66.24,-0.0439,1.77,移动止盈/止损,0.0891,6771.31,0.0891,-0.0560,1.2083,-0.003949,0
XRP-USDT-SWAP,多,2025-10-20 20:00:00,2.53155313,2025-10-21 01:00:00,2.46715326,1352.508168,-91.16,-0.0266,4.06,移动止盈/止损,0.2046,6680.15,0.2046,-0.0611,0.2083,-0.005465,0
ZEN-USDT-SWAP,多,2025-10-20 18:00:00,12.89728960,2025-10-21 02:00:00,12.02779710,86.578271,-76.57,-0.0686,1.29,移动止盈/止损,0.0665,6603.58,0.0665,-0.0654,0.3333,-0.004612,0
LINK-USDT-SWAP,多,2025-10-20 06:00:00,18.82479521,2025-10-21 03:00:00,18.14318550,252.163397,-177.47,-0.0374,5.59,移动止盈/止损,0.2826,6426.11,0.2826,-0.0754,0.8750,-0.010804,1
ZEC-USDT-SWAP,多,2025-10-20 18:00:00,280.68806600,2025-10-21 05:00:00,250.12498500,3.232860,-99.84,-0.1100,1.03,移动止盈/止损,0.0541,6326.27,0.0541,-0.0810,0.4583,-0.006115,0
VIRTUAL-USDT-SWAP,多,2025-10-24 08:00:00,0.92329232,2025-10-24 09:00:00,0.85531446,1368.632875,-94.50,-0.0748,1.46,移动止盈/止损,0.0775,6231.78,0.0775,-0.0863,0.0417,-0.005822,0
BNB-USDT-SWAP,多,2025-10-23 16:00:00,1135.26351500,2025-10-24 14:00:00,1107.49923900,2.112674,-61.50,-0.0256,2.84,移动止盈/止损,0.1471,6170.28,0.1471,-0.0898,0.9167,-0.003803,0
HYPE-USDT-SWAP,多,2025-10-23 12:00:00,40.31703130,2025-10-25 00:00:00,38.93110650,45.640027,-65.42,-0.0356,2.17,移动止盈/止损,0.1127,6104.85,0.1127,-0.0935,1.5000,-0.004062,0
XRP-USDT-SWAP,多,2025-10-25 00:00:00,2.56857575,2025-10-25 16:00:00,2.58844113,5572.045285,93.45,0.0065,17.24,移动止盈/止损,0.8904,6198.30,0.8904,-0.0882,0.6667,0.005769,2
XRP-USDT-SWAP,多,2025-10-25 18:00:00,2.64126410,2025-10-25 22:00:00,2.59944003,1603.693451,-72.12,-0.0170,5.04,移动止盈/止损,0.2615,6126.19,0.2615,-0.0923,0.1667,-0.004472,0
ZEN-USDT-SWAP,多,2025-10-26 12:00:00,13.57235710,2025-10-26 13:00:00,13.00369950,94.457408,-55.22,-0.0431,1.51,移动止盈/止损,0.0755,6070.97,0.0755,-0.0954,0.0417,-0.003436,0
