timestamp,open,high,low,close,volume
2025-05-01 00:00:00,2.189700,2.196400,2.185800,2.195600,13659580.00
2025-05-01 01:00:00,2.195700,2.203700,2.194800,2.200700,12131586.10
2025-05-01 02:00:00,2.200700,2.219300,2.200000,2.202900,22390031.80
2025-05-01 03:00:00,2.202900,2.214000,2.202000,2.203200,13428473.90
2025-05-01 04:00:00,2.203300,2.207700,2.196000,2.205900,9937700.10
2025-05-01 05:00:00,2.206000,2.214600,2.203300,2.210900,9350105.20
2025-05-01 06:00:00,2.211000,2.214000,2.195400,2.195700,15170120.80
2025-05-01 07:00:00,2.195600,2.204700,2.191800,2.199200,14942381.30
2025-05-01 08:00:00,2.199100,2.210500,2.197100,2.209900,11417449.20
2025-05-01 09:00:00,2.210000,2.218000,2.202600,2.214000,18019853.30
2025-05-01 10:00:00,2.213900,2.245500,2.213300,2.234900,47555220.20
2025-05-01 11:00:00,2.234800,2.239400,2.228700,2.236500,18998636.90
2025-05-01 12:00:00,2.236400,2.244300,2.231500,2.237400,19475875.80
2025-05-01 13:00:00,2.237400,2.242700,2.215000,2.215700,34054407.30
2025-05-01 14:00:00,2.215800,2.244400,2.215800,2.242900,31615152.60
2025-05-01 15:00:00,2.243000,2.255900,2.234900,2.235600,37480589.70
2025-05-01 16:00:00,2.235600,2.252200,2.235500,2.240500,18940169.20
2025-05-01 17:00:00,2.240500,2.245900,2.226800,2.233800,19255886.20
2025-05-01 18:00:00,2.233700,2.234600,2.221000,2.232600,16530408.60
2025-05-01 19:00:00,2.232700,2.232900,2.215700,2.217200,16527782.80
2025-05-01 20:00:00,2.217200,2.224400,2.209500,2.214500,21733193.20
2025-05-01 21:00:00,2.214500,2.227500,2.214500,2.221000,7733119.90
2025-05-01 22:00:00,2.221000,2.225800,2.213000,2.214900,8731154.00
2025-05-01 23:00:00,2.214900,2.217600,2.208300,2.211400,11041970.60
2025-05-02 00:00:00,2.211300,2.221900,2.206600,2.216000,16903299.80
2025-05-02 01:00:00,2.216000,2.224400,2.211500,2.215500,14076504.20
2025-05-02 02:00:00,2.215500,2.229900,2.211000,2.226700,12048002.20
2025-05-02 03:00:00,2.226800,2.233100,2.223000,2.223500,11325116.30
2025-05-02 04:00:00,2.223600,2.231900,2.220000,2.223300,10514795.30
2025-05-02 05:00:00,2.223400,2.229600,2.207800,2.211200,18332724.30
2025-05-02 06:00:00,2.211100,2.216100,2.202400,2.209800,22859072.00
2025-05-02 07:00:00,2.209700,2.213000,2.190300,2.193700,32188918.70
2025-05-02 08:00:00,2.193800,2.215000,2.192800,2.212300,18768468.00
2025-05-02 09:00:00,2.212300,2.213200,2.203800,2.207900,10560849.00
2025-05-02 10:00:00,2.207800,2.215500,2.207200,2.211200,10881851.40
2025-05-02 11:00:00,2.211200,2.219200,2.211200,2.214200,11726900.20
2025-05-02 12:00:00,2.214300,2.221800,2.204700,2.221600,25225882.90
2025-05-02 13:00:00,2.221500,2.222700,2.210400,2.216700,22762288.70
2025-05-02 14:00:00,2.216800,2.240200,2.216600,2.233300,38107051.30
2025-05-02 15:00:00,2.233400,2.236800,2.207800,2.215600,29235721.00
2025-05-02 16:00:00,2.215600,2.235600,2.215500,2.225300,24489938.00
2025-05-02 17:00:00,2.225300,2.225300,2.209000,2.213200,22558383.40
2025-05-02 18:00:00,2.213200,2.217800,2.208900,2.211300,14626312.70
2025-05-02 19:00:00,2.211300,2.211300,2.198100,2.207700,18198053.20
2025-05-02 20:00:00,2.207800,2.215300,2.200300,2.214000,11050330.00
2025-05-02 21:00:00,2.214000,2.214500,2.196100,2.201800,8973304.70
2025-05-02 22:00:00,2.201900,2.204000,2.193500,2.198200,10582919.00
2025-05-02 23:00:00,2.198100,2.208800,2.197000,2.208300,10500291.40
2025-05-03 00:00:00,2.208300,2.212600,2.200300,2.205400,11406351.00
2025-05-03 01:00:00,2.205400,2.207000,2.195800,2.201500,9794495.60
2025-05-03 02:00:00,2.201500,2.219500,2.201300,2.217700,12797061.40
2025-05-03 03:00:00,2.217700,2.219100,2.210000,2.211500,10789683.90
