交易对,方向,开仓时间,开仓时间戳,开仓价,平仓时间,平仓时间戳,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤
LTC-USDT-SWAP,多,2025-10-01 12:00:00,1759320000000,110.77107600,2025-10-02 13:00:00,1759410000000,118.59813900,21.835679,167.90,0.0694,3.01,移动止盈/止损,0.2243,1022.28,0.2243,0.0000
ZEC-USDT-SWAP,多,2025-10-01 20:00:00,1759348800000,119.47194600,2025-10-02 15:00:00,1759417200000,132.53674500,3.037608,39.23,0.1081,0.46,移动止盈/止损,0.0333,1061.51,0.0333,0.0000
XRP-USDT-SWAP,多,2025-10-02 16:00:00,1759420800000,3.04410438,2025-10-03 00:00:00,1759449600000,3.01849812,812.003734,-23.75,-0.0096,2.95,移动止盈/止损,0.2215,1037.76,0.2215,-0.0021
ETH-USDT-SWAP,多,2025-10-02 16:00:00,1759420800000,4447.05466100,2025-10-03 05:00:00,1759467600000,4474.25253000,0.616062,13.46,0.0049,3.30,移动止盈/止损,0.2455,1051.22,0.2455,-0.0009
SOL-USDT-SWAP,多,2025-10-01 12:00:00,1759320000000,218.42184000,2025-10-03 06:00:00,1759471200000,229.22707500,10.606753,111.76,0.0482,2.85,移动止盈/止损,0.2148,1162.98,0.2148,0.0000
UNI-USDT-SWAP,多,2025-10-03 04:00:00,1759464000000,8.36083600,2025-10-03 07:00:00,1759474800000,8.21117880,339.027218,-54.11,-0.0191,3.37,移动止盈/止损,0.2528,1108.87,0.2528,-0.0048
BCH-USDT-SWAP,多,2025-10-03 08:00:00,1759478400000,602.03019700,2025-10-03 15:00:00,1759503600000,609.29906400,6.621962,43.32,0.0109,4.81,移动止盈/止损,0.3589,1152.19,0.3589,-0.0010
BOME-USDT-SWAP,多,2025-10-03 16:00:00,1759507200000,0.00178918,2025-10-03 18:00:00,1759514400000,0.00178582,958018.232423,-5.27,-0.0031,2.05,移动止盈/止损,0.1537,1146.92,0.1537,-0.0014
NEAR-USDT-SWAP,多,2025-10-03 16:00:00,1759507200000,3.03330330,2025-10-04 02:00:00,1759543200000,2.99470050,553.643461,-23.37,-0.0139,2.00,移动止盈/止损,0.1506,1123.55,0.1506,-0.0035
APT-USDT-SWAP,多,2025-10-03 12:00:00,1759492800000,5.33513346,2025-10-04 08:00:00,1759564800000,5.45215473,344.201554,38.05,0.0207,2.23,移动止盈/止损,0.1657,1161.60,0.1657,-0.0001
BNB-USDT-SWAP,多,2025-10-03 20:00:00,1759521600000,1182.41823000,2025-10-04 08:00:00,1759564800000,1156.57433100,1.159203,-31.59,-0.0230,1.63,移动止盈/止损,0.1226,1130.01,0.1226,-0.0030
BTC-USDT-SWAP,多,2025-10-05 04:00:00,1759636800000,125180.01675000,2025-10-05 09:00:00,1759654800000,122985.70020000,0.034370,-80.54,-0.0187,5.12,移动止盈/止损,0.3866,1049.48,0.3866,-0.0102
ETH-USDT-SWAP,多,2025-10-05 04:00:00,1759636800000,4573.61731600,2025-10-05 10:00:00,1759658400000,4540.37591700,0.803120,-31.09,-0.0085,4.39,移动止盈/止损,0.3300,1018.39,0.3300,-0.0130
NEAR-USDT-SWAP,多,2025-10-05 04:00:00,1759636800000,3.06430640,2025-10-05 11:00:00,1759662000000,3.06069390,564.231312,-4.11,-0.0024,2.07,移动止盈/止损,0.1553,1014.28,0.1553,-0.0133
TAO-USDT-SWAP,多,2025-10-06 12:00:00,1759752000000,328.31282800,2025-10-07 00:00:00,1759795200000,343.09568700,9.128809,131.27,0.0438,3.68,移动止盈/止损,0.2721,1145.55,0.2721,-0.0016
BNB-USDT-SWAP,多,2025-10-06 12:00:00,1759752000000,1236.85367300,2025-10-07 01:00:00,1759798800000,1213.46864100,1.962824,-48.79,-0.0201,2.89,移动止盈/止损,0.2204,1096.76,0.2204,-0.0059
BONK-USDT-SWAP,多,2025-10-06 16:00:00,1759766400000,0.02170717,2025-10-07 02:00:00,1759802400000,0.02124588,72389.486996,-35.26,-0.0224,1.87,移动止盈/止损,0.1412,1061.50,0.1412,-0.0091
LINK-USDT-SWAP,多,2025-10-07 00:00:00,1759795200000,23.55835560,2025-10-07 06:00:00,1759816800000,23.02569720,116.308485,-65.20,-0.0238,3.25,移动止盈/止损,0.2466,996.30,0.2466,-0.0149
ETH-USDT-SWAP,多,2025-10-07 12:00:00,1759838400000,4746.47460000,2025-10-07 13:00:00,1759842000000,4701.52980000,0.849239,-42.98,-0.0107,4.81,移动止盈/止损,0.3606,953.32,0.3606,-0.0188
BNB-USDT-SWAP,多,2025-10-07 04:00:00,1759809600000,1245.99458700,2025-10-07 14:00:00,1759845600000,1295.48043900,2.113089,101.35,0.0385,3.22,移动止盈/止损,0.2382,1054.66,0.2382,-0.0097
PENDLE-USDT-SWAP,多,2025-10-07 04:00:00,1759809600000,5.06540649,2025-10-07 14:00:00,1759845600000,4.92750720,508.519150,-73.17,-0.0284,3.05,移动止盈/止损,0.2330,981.49,0.2330,-0.0163
BNB-USDT-SWAP,多,2025-10-08 08:00:00,1759910400000,1321.94218100,2025-10-09 02:00:00,1759975200000,1260.09397800,1.245666,-78.97,-0.0480,1.93,移动止盈/止损,0.1500,902.52,0.1500,-0.0233
ZEN-USDT-SWAP,多,2025-10-08 20:00:00,1759953600000,11.11511140,2025-10-09 06:00:00,1759989600000,11.72682720,66.575701,39.81,0.0538,0.91,移动止盈/止损,0.0674,942.33,0.0674,-0.0198
ZEC-USDT-SWAP,多,2025-10-09 12:00:00,1760011200000,193.64936300,2025-10-10 05:00:00,1760072400000,264.42355500,2.636141,185.85,0.3641,0.72,移动止盈/止损,0.0467,1128.18,0.0467,-0.0031
LTC-USDT-SWAP,多,2025-10-10 00:00:00,1760054400000,128.39283800,2025-10-10 06:00:00,1760076000000,127.65723300,10.500740,-9.34,-0.0069,1.61,移动止盈/止损,0.1223,1118.84,0.1223,-0.0040
ZEN-USDT-SWAP,多,2025-10-10 00:00:00,1760054400000,12.50024990,2025-10-10 15:00:00,1760108400000,14.44655520,54.154682,104.53,0.1544,0.88,移动止盈/止损,0.0614,1223.37,0.0614,0.0000
TAO-USDT-SWAP,多,2025-10-10 08:00:00,1760083200000,369.96699300,2025-10-10 15:00:00,1760108400000,374.28256800,4.208704,16.28,0.0105,1.88,移动止盈/止损,0.1383,1239.65,0.1383,0.0000
LTC-USDT-SWAP,多,2025-10-10 12:00:00,1760097600000,133.18331700,2025-10-10 15:00:00,1760108400000,127.02729600,10.587775,-66.83,-0.0474,1.65,移动止盈/止损,0.1238,1172.82,0.1238,-0.0059
ZEC-USDT-SWAP,多,2025-10-11 08:00:00,1760169600000,285.90858800,2025-10-12 11:00:00,1760266800000,267.52324500,1.009783,-18.90,-0.0655,0.34,移动止盈/止损,0.0258,1153.92,0.0258,-0.0076
BNB-USDT-SWAP,多,2025-10-12 20:00:00,1760299200000,1303.75036200,2025-10-13 11:00:00,1760353200000,1294.49053800,1.037810,-11.23,-0.0083,1.62,移动止盈/止损,0.1213,1142.69,0.1213,-0.0086
TAO-USDT-SWAP,多,2025-10-13 04:00:00,1760328000000,411.64116000,2025-10-13 11:00:00,1760353200000,402.57973800,2.062420,-19.70,-0.0232,1.01,移动止盈/止损,0.0762,1122.99,0.0762,-0.0104
TAO-USDT-SWAP,多,2025-10-13 20:00:00,1760385600000,434.75347100,2025-10-14 04:00:00,1760414400000,417.65823000,1.828215,-32.19,-0.0405,0.94,移动止盈/止损,0.0715,1090.80,0.0715,-0.0132
TAO-USDT-SWAP,多,2025-10-19 12:00:00,1760875200000,447.90478600,2025-10-20 00:00:00,1760918400000,436.31636400,2.205421,-26.73,-0.0271,1.17,移动止盈/止损,0.0891,1064.08,0.0891,-0.0156
VIRTUAL-USDT-SWAP,多,2025-10-20 04:00:00,1760932800000,0.81228122,2025-10-20 09:00:00,1760950800000,0.80821917,2032.549130,-10.23,-0.0062,1.98,移动止盈/止损,0.1490,1053.84,0.1490,-0.0165
DOGE-USDT-SWAP,多,2025-10-20 04:00:00,1760932800000,0.20088009,2025-10-20 16:00:00,1760976000000,0.19829017,10700.903359,-30.28,-0.0141,2.56,移动止盈/止损,0.1940,1023.57,0.1940,-0.0192
LINK-USDT-SWAP,多,2025-10-20 12:00:00,1760961600000,19.00590040,2025-10-20 16:00:00,1760976000000,18.62613720,85.916314,-34.57,-0.0212,1.94,移动止盈/止损,0.1472,989.00,0.1472,-0.0223
XRP-USDT-SWAP,多,2025-10-20 20:00:00,1760990400000,2.53155313,2025-10-21 01:00:00,1761008400000,2.46715326,897.367534,-60.48,-0.0266,2.69,移动止盈/止损,0.2046,928.52,0.2046,-0.0277
ZEC-USDT-SWAP,多,2025-10-20 00:00:00,1760918400000,241.92419000,2025-10-21 02:00:00,1761012000000,263.96360100,3.629032,78.88,0.0898,1.10,移动止盈/止损,0.0794,1007.40,0.0794,-0.0207
WIF-USDT-SWAP,多,2025-10-21 16:00:00,1761062400000,0.57355735,2025-10-21 20:00:00,1761076800000,0.55094490,2064.126769,-48.07,-0.0406,1.39,移动止盈/止损,0.1076,959.33,0.1076,-0.0249
HYPE-USDT-SWAP,多,2025-10-23 12:00:00,1761220800000,40.31703130,2025-10-24 03:00:00,1761274800000,39.45905370,30.636761,-27.75,-0.0225,1.47,移动止盈/止损,0.1127,931.58,0.1127,-0.0274
VIRTUAL-USDT-SWAP,多,2025-10-24 08:00:00,1761292800000,0.92329232,2025-10-24 09:00:00,1761296400000,0.85531446,916.218463,-63.26,-0.0748,0.98,移动止盈/止损,0.0775,868.32,0.0775,-0.0330
BNB-USDT-SWAP,多,2025-10-23 16:00:00,1761235200000,1135.26351500,2025-10-24 13:00:00,1761310800000,1120.37795100,1.418174,-23.03,-0.0143,1.92,移动止盈/止损,0.1471,845.29,0.1471,-0.0351
LTC-USDT-SWAP,多,2025-10-24 20:00:00,1761336000000,96.75967500,2025-10-25 10:00:00,1761386400000,96.10038900,36.054411,-27.94,-0.0080,4.17,移动止盈/止损,0.3217,817.35,0.3217,-0.0376
VIRTUAL-USDT-SWAP,多,2025-10-24 20:00:00,1761336000000,0.92839283,2025-10-25 22:00:00,1761429600000,1.27297269,881.738501,302.66,0.3697,1.16,移动止盈/止损,0.0755,1120.01,0.0755,-0.0106
XRP-USDT-SWAP,多,2025-10-25 00:00:00,1761350400000,2.52475245,2025-10-25 22:00:00,1761429600000,2.59944003,1195.116446,85.59,0.0284,3.67,移动止盈/止损,0.2767,1205.60,0.2767,-0.0030
TAO-USDT-SWAP,多,2025-10-26 00:00:00,1761436800000,404.19041500,2025-10-26 02:00:00,1761444000000,391.09088700,5.088577,-69.09,-0.0336,2.43,移动止盈/止损,0.1812,1136.51,0.1812,-0.0092
BCH-USDT-SWAP,多,2025-10-26 00:00:00,1761436800000,512.22121700,2025-10-26 11:00:00,1761476400000,538.72612200,6.827991,176.67,0.0505,4.31,移动止盈/止损,0.3082,1313.18,0.3082,0.0000
ZEN-USDT-SWAP,多,2025-10-26 12:00:00,1761480000000,13.57235710,2025-10-26 13:00:00,1761483600000,13.00369950,65.591056,-38.34,-0.0431,1.05,移动止盈/止损,0.0755,1274.84,0.0755,-0.0034
HYPE-USDT-SWAP,多,2025-10-25 12:00:00,1761393600000,41.36213580,2025-10-26 20:00:00,1761508800000,47.02529700,51.587751,289.41,0.1356,2.74,移动止盈/止损,0.1914,1564.25,0.1914,0.0000
ZEC-USDT-SWAP,多,2025-10-26 04:00:00,1761451200000,289.38893600,2025-10-26 23:00:00,1761519600000,324.20757600,4.173703,143.79,0.1190,1.54,移动止盈/止损,0.1074,1708.04,0.1074,0.0000
VIRTUAL-USDT-SWAP,多,2025-10-26 20:00:00,1761508800000,1.33373336,2025-10-27 06:00:00,1761544800000,1.48845114,631.062248,96.57,0.1147,1.07,移动止盈/止损,0.0715,1804.60,0.0715,0.0000
HYPE-USDT-SWAP,多,2025-10-27 00:00:00,1761523200000,48.18381790,2025-10-27 07:00:00,1761548400000,47.30926860,34.379837,-32.04,-0.0193,1.97,移动止盈/止损,0.1403,1772.57,0.1403,-0.0027
TRUMP-USDT-SWAP,多,2025-10-27 16:00:00,1761580800000,7.31973190,2025-10-27 19:00:00,1761591600000,7.47325260,148.074456,21.42,0.0198,1.31,移动止盈/止损,0.0921,1793.99,0.0921,-0.0009
ZEN-USDT-SWAP,多,2025-10-26 16:00:00,1761494400000,14.18841870,2025-10-27 20:00:00,1761595200000,13.51764810,41.957765,-28.84,-0.0484,0.70,移动止盈/止损,0.0504,1765.14,0.0504,-0.0033
LTC-USDT-SWAP,多,2025-10-27 16:00:00,1761580800000,102.70026900,2025-10-27 21:00:00,1761598800000,100.15998300,23.104861,-61.51,-0.0259,2.81,移动止盈/止损,0.2016,1703.64,0.2016,-0.0086
TON-USDT-SWAP,多,2025-10-28 12:00:00,1761652800000,2.31183116,2025-10-28 14:00:00,1761660000000,2.27037294,970.907476,-42.92,-0.0191,2.67,移动止盈/止损,0.1903,1660.72,0.1903,-0.0122
TAO-USDT-SWAP,多,2025-10-28 04:00:00,1761624000000,421.40213600,2025-10-28 20:00:00,1761681600000,423.75762000,3.293259,6.09,0.0044,1.67,移动止盈/止损,0.1186,1666.80,0.1186,-0.0117
TRUMP-USDT-SWAP,多,2025-10-29 12:00:00,1761739200000,8.37483740,2025-10-30 04:00:00,1761796800000,8.02419750,104.269962,-37.59,-0.0430,1.03,移动止盈/止损,0.0748,1629.22,0.0748,-0.0149
ZEC-USDT-SWAP,多,2025-10-31 04:00:00,1761883200000,377.33773000,2025-10-31 12:00:00,1761912000000,359.54404200,1.916132,-34.94,-0.0483,0.85,移动止盈/止损,0.0622,1594.28,0.0622,-0.0178
ZEC-USDT-SWAP,多,2025-10-31 20:00:00,1761940800000,386.47864400,2025-11-01 00:00:00,1761955200000,407.22927300,2.024159,41.04,0.0525,0.96,收盘清算,0.0675,1635.31,0.0675,-0.0143
ZEN-USDT-SWAP,多,2025-11-01 00:00:00,1761955200000,15.55755560,2025-11-01 00:00:00,1761955200000,15.55444440,35.896556,-0.78,-0.0014,0.67,收盘清算,0.0480,1634.53,0.0480,-0.0144
