交易对,方向,开仓时间,开仓价,平仓时间,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤,持仓天数,当前收益(占权益),加仓次数
BOME-USDT-SWAP,多,2025-06-29 09:00:00,0.00155933,2025-06-30 12:00:00,0.00154585,1601117.265340,-24.58,-0.0023,2.98,移动止盈/止损,0.2363,586.97,0.2363,-0.0123,1.1250,-0.002322,1
BTC-USDT-SWAP,多,2025-07-02 15:00:00,108745.86221530,2025-07-02 23:00:00,108789.12000000,0.033933,-2.96,-0.0003,4.43,移动止盈/止损,0.3491,584.01,0.3491,-0.0126,0.3333,-0.000280,1
TRX-USDT-SWAP,多,2025-07-02 09:00:00,0.28293810,2025-07-03 04:00:00,0.28303169,37364.934616,-9.19,-0.0009,12.69,移动止盈/止损,1.0001,574.82,1.0001,-0.0135,0.7917,-0.000869,2
VIRTUAL-USDT-SWAP,多,2025-07-03 06:00:00,1.68756874,2025-07-03 12:00:00,1.64673531,491.426488,-21.05,-0.0020,0.98,移动止盈/止损,0.0785,553.77,0.0785,-0.0154,0.2500,-0.001995,0
NEAR-USDT-SWAP,多,2025-07-03 06:00:00,2.34123410,2025-07-03 12:00:00,2.29377060,528.478390,-26.55,-0.0025,1.47,移动止盈/止损,0.1170,527.21,0.1170,-0.0179,0.2500,-0.002522,0
BNB-USDT-SWAP,多,2025-07-02 15:00:00,661.81617500,2025-07-03 15:00:00,656.89430400,6.947258,-39.69,-0.0037,5.50,移动止盈/止损,0.4343,487.52,0.4343,-0.0216,1.0000,-0.003785,0
XLM-USDT-SWAP,多,2025-07-07 00:00:00,0.25338534,2025-07-07 08:00:00,0.24846515,6452.634597,-33.69,-0.0032,1.94,移动止盈/止损,0.1559,453.83,0.1559,-0.0248,0.3333,-0.003223,0
DOGE-USDT-SWAP,多,2025-07-07 03:00:00,0.17499750,2025-07-07 12:00:00,0.16943305,6628.516273,-38.25,-0.0037,1.37,移动止盈/止损,0.1108,415.58,0.1108,-0.0283,0.3750,-0.003673,0
ZEC-USDT-SWAP,多,2025-07-08 18:00:00,43.39477502,2025-07-09 02:00:00,40.95590400,40.345921,-100.44,-0.0096,2.04,移动止盈/止损,0.1719,315.14,0.1719,-0.0377,0.3333,-0.009737,1
UNI-USDT-SWAP,多,2025-07-08 18:00:00,7.76577650,2025-07-09 03:00:00,7.55024490,143.254013,-32.19,-0.0031,1.32,移动止盈/止损,0.1068,282.95,0.1068,-0.0407,0.3750,-0.003131,0
LINK-USDT-SWAP,多,2025-07-08 18:00:00,14.02345157,2025-07-09 14:00:00,13.99260060,216.294525,-10.31,-0.0010,3.64,移动止盈/止损,0.2964,272.64,0.2964,-0.0417,0.8333,-0.001004,1
ETH-USDT-SWAP,多,2025-07-09 06:00:00,2716.84977427,2025-07-10 14:00:00,2774.92248000,3.774217,206.74,0.0201,12.44,移动止盈/止损,0.9873,479.38,0.9873,-0.0224,1.3333,0.019729,3
NEAR-USDT-SWAP,多,2025-07-09 12:00:00,2.31318493,2025-07-10 14:00:00,2.35476450,1374.424506,53.30,0.0052,3.85,移动止盈/止损,0.3050,532.68,0.3050,-0.0174,1.0833,0.005060,2
PENDLE-USDT-SWAP,多,2025-07-09 15:00:00,3.86758050,2025-07-11 00:00:00,3.98520144,1557.774223,175.89,0.0171,7.34,移动止盈/止损,0.5853,708.57,0.5853,-0.0010,1.3750,0.016425,3
WIF-USDT-SWAP,多,2025-07-10 21:00:00,1.04310430,2025-07-11 15:00:00,1.00089990,665.646338,-28.91,-0.0027,0.82,移动止盈/止损,0.0639,679.66,0.0639,-0.0037,0.7500,-0.002707,0
SUI-USDT-SWAP,多,2025-07-10 21:00:00,3.49587531,2025-07-11 16:00:00,3.46085388,597.466278,-23.42,-0.0022,2.49,移动止盈/止损,0.1966,656.24,0.1966,-0.0059,0.7917,-0.002198,1
ARB-USDT-SWAP,多,2025-07-11 03:00:00,0.41614161,2025-07-11 22:00:00,0.40225977,1972.102325,-28.34,-0.0026,0.97,移动止盈/止损,0.0765,627.89,0.0765,-0.0085,0.7917,-0.002667,0
XRP-USDT-SWAP,多,2025-07-11 18:00:00,2.83438341,2025-07-11 22:00:00,2.70312966,209.726625,-28.22,-0.0026,0.70,移动止盈/止损,0.0558,599.67,0.0558,-0.0112,0.1667,-0.002663,0
HYPE-USDT-SWAP,多,2025-07-13 15:00:00,48.75502281,2025-07-13 21:00:00,48.52714680,60.133183,-17.21,-0.0016,3.51,移动止盈/止损,0.2778,582.46,0.2778,-0.0128,0.2500,-0.001627,1
XLM-USDT-SWAP,多,2025-07-13 18:00:00,0.48591837,2025-07-14 06:00:00,0.47420258,1609.645760,-19.79,-0.0019,0.93,移动止盈/止损,0.0759,562.67,0.0759,-0.0146,0.5000,-0.001873,1
ADA-USDT-SWAP,多,2025-07-14 03:00:00,0.75987598,2025-07-14 15:00:00,0.73402659,1192.072770,-31.88,-0.0030,1.07,移动止盈/止损,0.0854,530.79,0.0854,-0.0176,0.5000,-0.003028,0
BONK-USDT-SWAP,多,2025-07-13 18:00:00,0.02861695,2025-07-15 07:00:00,0.02865013,33745.406186,-0.04,-0.0000,1.16,移动止盈/止损,0.0963,530.75,0.0963,-0.0176,1.5417,-0.000004,1
BOME-USDT-SWAP,多,2025-07-16 18:00:00,0.00226123,2025-07-17 03:00:00,0.00209479,198806.040393,-33.61,-0.0032,0.52,移动止盈/止损,0.0424,497.14,0.0424,-0.0207,0.3750,-0.003202,0
ETH-USDT-SWAP,多,2025-07-16 06:00:00,3315.22660809,2025-07-17 13:00:00,3400.81988400,1.300450,106.07,0.0101,5.24,移动止盈/止损,0.4198,603.21,0.4198,-0.0108,1.2917,0.010004,2
