交易对,方向,开仓时间,开仓价,平仓时间,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤,持仓天数,当前收益(占权益),加仓次数
LINK-USDT-SWAP,多,2025-08-17 09:00:00,25.38833613,2025-08-19 09:00:00,24.32556720,70.401199,-76.92,-0.4304,2.10,对齐失效,0.1743,482.04,0.1743,-0.0371,2.0000,-0.007338,1
BNB-USDT-SWAP,多,2025-08-20 21:00:00,877.97778900,2025-08-21 05:00:00,863.82360900,1.654989,-25.15,-0.1731,1.73,移动止盈/止损,0.1386,456.88,0.1386,-0.0395,0.3333,-0.002406,0
LINK-USDT-SWAP,多,2025-08-20 21:00:00,26.52265200,2025-08-21 15:00:00,25.06949280,25.175207,-37.36,-0.5596,0.78,移动止盈/止损,0.0637,419.52,0.0637,-0.0429,0.7500,-0.003586,0
BCH-USDT-SWAP,多,2025-08-22 15:00:00,596.01959600,2025-08-23 18:00:00,587.09128500,1.666469,-16.06,-0.1617,1.18,移动止盈/止损,0.0953,403.46,0.0953,-0.0444,1.1250,-0.001544,0
PENDLE-USDT-SWAP,多,2025-08-22 15:00:00,5.86274868,2025-08-24 10:00:00,5.82571737,255.733019,-11.26,-0.0751,1.79,移动止盈/止损,0.1458,392.19,0.1458,-0.0454,1.7917,-0.001084,1
ETH-USDT-SWAP,多,2025-08-22 15:00:00,4847.60928356,2025-08-24 19:00:00,4810.76887500,0.873235,-37.23,-0.0880,5.06,移动止盈/止损,0.4116,354.96,0.4116,-0.0488,2.1667,-0.003595,2
HYPE-USDT-SWAP,多,2025-08-26 21:00:00,50.11864404,2025-08-27 22:00:00,47.57824170,30.660190,-79.69,-0.5186,1.80,移动止盈/止损,0.1506,275.28,0.1506,-0.0561,1.0417,-0.007755,1
BONK-USDT-SWAP,多,2025-08-31 18:00:00,0.02299930,2025-08-31 23:00:00,0.02223778,45435.142881,-35.83,-0.3429,1.23,移动止盈/止损,0.1017,239.44,0.1017,-0.0594,0.2083,-0.003500,0
BCH-USDT-SWAP,多,2025-09-02 03:00:00,586.33066953,2025-09-03 12:00:00,598.17017700,13.271426,147.70,0.1898,9.43,移动止盈/止损,0.7630,387.14,0.7630,-0.0459,1.3750,0.014219,3
ZEC-USDT-SWAP,多,2025-09-03 15:00:00,42.44424400,2025-09-03 21:00:00,41.79582000,33.374034,-23.33,-0.1647,1.69,移动止盈/止损,0.1353,363.81,0.1353,-0.0480,0.2500,-0.002251,0
AVAX-USDT-SWAP,多,2025-09-03 06:00:00,24.84881369,2025-09-04 05:00:00,24.86551320,101.122812,-1.33,-0.0053,3.02,移动止盈/止损,0.2422,362.48,0.2422,-0.0481,0.9583,-0.000128,1
HYPE-USDT-SWAP,多,2025-09-04 00:00:00,46.28962850,2025-09-04 05:00:00,45.51444810,35.003241,-29.06,-0.1794,1.93,移动止盈/止损,0.1555,333.42,0.1555,-0.0508,0.2083,-0.002812,0
SUI-USDT-SWAP,多,2025-09-03 12:00:00,3.34693466,2025-09-04 06:00:00,3.29207076,473.615032,-27.87,-0.1758,1.89,对齐失效,0.1525,305.55,0.1525,-0.0534,0.7500,-0.002704,0
LTC-USDT-SWAP,多,2025-09-05 09:00:00,113.30132900,2025-09-05 14:00:00,111.87881100,20.641747,-32.15,-0.1375,2.79,移动止盈/止损,0.2269,273.40,0.2269,-0.0563,0.2083,-0.003130,0
HYPE-USDT-SWAP,多,2025-09-05 12:00:00,47.30072960,2025-09-05 14:00:00,46.24837470,25.017888,-27.73,-0.2343,1.40,移动止盈/止损,0.1147,245.67,0.1147,-0.0589,0.0833,-0.002707,0
BCH-USDT-SWAP,多,2025-09-05 12:00:00,610.34478160,2025-09-06 10:00:00,588.07118700,4.615530,-106.12,-0.3767,3.32,移动止盈/止损,0.2764,139.54,0.2764,-0.0686,0.9167,-0.010466,1
BNB-USDT-SWAP,多,2025-09-07 18:00:00,879.18906522,2025-09-08 08:00:00,872.50274100,9.261935,-71.66,-0.0880,9.73,移动止盈/止损,0.8017,67.88,0.8017,-0.0752,0.5833,-0.007118,1
DOGE-USDT-SWAP,多,2025-09-07 15:00:00,0.23510224,2025-09-09 00:00:00,0.23854614,34650.454034,109.49,0.1344,9.85,移动止盈/止损,0.8075,177.37,0.8075,-0.0651,1.3750,0.010758,3
ZEC-USDT-SWAP,多,2025-09-08 00:00:00,49.63311903,2025-09-09 02:00:00,49.59504000,40.413070,-3.94,-0.0197,2.41,移动止盈/止损,0.2015,173.42,0.2015,-0.0655,1.0833,-0.000388,1
BONK-USDT-SWAP,多,2025-09-08 09:00:00,0.02308945,2025-09-09 12:00:00,0.02317968,128675.861341,8.04,0.0271,3.57,移动止盈/止损,0.2965,181.46,0.2965,-0.0648,1.1250,0.000790,2
NEAR-USDT-SWAP,多,2025-09-09 03:00:00,2.69356017,2025-09-09 12:00:00,2.70572940,1682.983960,15.03,0.0332,5.45,移动止盈/止损,0.4469,196.49,0.4469,-0.0634,0.3750,0.001474,2
DOGE-USDT-SWAP,多,2025-09-09 12:00:00,0.24570457,2025-09-09 14:00:00,0.24031597,4507.577072,-25.60,-0.2312,1.31,移动止盈/止损,0.1088,170.88,0.1088,-0.0657,0.0833,-0.002517,0
VIRTUAL-USDT-SWAP,多,2025-09-09 00:00:00,1.29812980,2025-09-09 16:00:00,1.24797519,529.214421,-27.35,-0.3981,0.81,移动止盈/止损,0.0669,143.53,0.0669,-0.0682,0.6667,-0.002696,0
AVAX-USDT-SWAP,多,2025-09-10 12:00:00,28.75691403,2025-09-11 02:00:00,28.90210950,106.405735,11.77,0.0385,3.68,移动止盈/止损,0.3056,155.30,0.3056,-0.0672,0.5833,0.001159,2
HYPE-USDT-SWAP,多,2025-09-10 21:00:00,55.21052050,2025-09-11 09:00:00,54.67353210,19.900381,-12.00,-0.1092,1.31,对齐失效,0.1077,143.30,0.1077,-0.0683,0.5000,-0.001183,0
DOGE-USDT-SWAP,多,2025-09-11 03:00:00,0.25223522,2025-09-11 12:00:00,0.24784521,4714.937677,-22.11,-0.1859,1.41,移动止盈/止损,0.1169,121.19,0.1169,-0.0703,0.3750,-0.002185,0
BONK-USDT-SWAP,多,2025-09-11 18:00:00,0.02479455,2025-09-12 07:00:00,0.02538146,122153.520499,68.02,0.2246,3.68,移动止盈/止损,0.2998,189.21,0.2998,-0.0640,0.5417,0.006675,2
DOGE-USDT-SWAP,多,2025-09-12 15:00:00,0.28079759,2025-09-13 10:00:00,0.29377062,21419.364741,270.49,0.4497,7.38,移动止盈/止损,0.5827,459.70,0.5827,-0.0392,0.7917,0.025860,3
SOL-USDT-SWAP,多,2025-09-10 12:00:00,232.62133779,2025-09-13 16:00:00,237.44625300,35.819713,162.72,0.1953,10.10,移动止盈/止损,0.8226,622.42,0.8226,-0.0243,3.1667,0.015319,3
BONK-USDT-SWAP,多,2025-09-13 12:00:00,0.02686469,2025-09-13 16:00:00,0.02613639,40224.431759,-30.57,-0.2829,1.28,移动止盈/止损,0.0998,591.85,0.0998,-0.0271,0.1667,-0.002887,0
PENDLE-USDT-SWAP,多,2025-09-11 21:00:00,5.20832078,2025-09-13 17:00:00,5.13328662,216.031970,-17.55,-0.1560,1.34,移动止盈/止损,0.1109,574.30,0.1109,-0.0287,1.8333,-0.001660,0
BTC-USDT-SWAP,多,2025-09-17 06:00:00,117192.11804000,2025-09-17 10:00:00,116305.86825000,0.035043,-35.97,-0.0876,4.91,移动止盈/止损,0.3886,538.33,0.3886,-0.0320,0.1667,-0.003413,0
BCH-USDT-SWAP,多,2025-09-18 03:00:00,644.23441700,2025-09-18 22:00:00,626.57733600,1.681770,-30.98,-0.2859,1.28,移动止盈/止损,0.1019,507.35,0.1019,-0.0348,0.7917,-0.002948,0
AVAX-USDT-SWAP,多,2025-09-18 03:00:00,33.83764189,2025-09-19 11:00:00,33.95460420,59.519112,4.54,0.0225,2.42,移动止盈/止损,0.1944,511.89,0.1944,-0.0344,1.3333,0.000432,1
BNB-USDT-SWAP,多,2025-09-16 21:00:00,971.95326309,2025-09-19 15:00:00,983.13167700,3.718755,37.21,0.1029,4.36,移动止盈/止损,0.3486,549.10,0.3486,-0.0310,2.7500,0.003527,1
NEAR-USDT-SWAP,多,2025-09-19 00:00:00,3.24032400,2025-09-19 17:00:00,3.10068990,231.280385,-33.17,-0.4427,0.88,移动止盈/止损,0.0704,515.93,0.0704,-0.0340,0.7083,-0.003155,0
ZEC-USDT-SWAP,多,2025-09-24 18:00:00,59.00590000,2025-09-25 15:00:00,56.61433800,10.651113,-26.21,-0.4171,0.74,移动止盈/止损,0.0598,489.71,0.0598,-0.0364,0.8750,-0.002499,0
BNB-USDT-SWAP,多,2025-09-29 21:00:00,1030.90308000,2025-09-30 09:00:00,1008.93909600,2.076662,-48.15,-0.2249,2.54,移动止盈/止损,0.2033,441.56,0.2033,-0.0409,0.5000,-0.004612,0
ZEN-USDT-SWAP,多,2025-09-30 03:00:00,8.52708574,2025-10-01 10:00:00,8.67913200,193.393939,27.41,0.1662,2.00,移动止盈/止损,0.1698,468.97,0.1698,-0.0383,1.2917,0.002618,2
APT-USDT-SWAP,多,2025-10-01 12:00:00,4.90411654,2025-10-03 01:00:00,5.11868808,1484.714959,309.65,0.4253,8.93,移动止盈/止损,0.6561,778.62,0.6561,-0.0099,1.5417,0.028728,3
ZEN-USDT-SWAP,多,2025-10-01 21:00:00,10.19474603,2025-10-03 04:00:00,9.59304060,71.451929,-43.84,-0.6019,0.85,移动止盈/止损,0.0640,734.78,0.0640,-0.0139,1.2917,-0.004084,1
BNB-USDT-SWAP,多,2025-10-03 15:00:00,1165.95658400,2025-10-03 17:00:00,1136.84630400,0.982571,-29.96,-0.2615,1.36,移动止盈/止损,0.0962,704.82,0.0962,-0.0167,0.0833,-0.002799,0
ZEC-USDT-SWAP,多,2025-09-29 00:00:00,80.69579773,2025-10-04 02:00:00,125.75742300,16.830379,756.32,5.5688,2.08,移动止盈/止损,0.1793,1461.14,0.1793,0.0000,5.0833,0.065990,2
APT-USDT-SWAP,多,2025-10-03 12:00:00,5.37828618,2025-10-04 08:00:00,5.45215473,433.620417,29.21,0.1253,2.82,移动止盈/止损,0.2040,1490.35,0.2040,0.0000,0.8333,0.002542,1
BOME-USDT-SWAP,多,2025-10-04 06:00:00,0.00182418,2025-10-04 08:00:00,0.00176882,640106.478078,-36.82,-0.3153,1.38,移动止盈/止损,0.1014,1453.53,0.1014,-0.0032,0.0833,-0.003214,0
NEAR-USDT-SWAP,多,2025-10-05 06:00:00,3.10331030,2025-10-05 14:00:00,3.02169780,372.390397,-31.76,-0.2748,1.37,移动止盈/止损,0.1009,1421.77,0.1009,-0.0060,0.3333,-0.002781,0
BNB-USDT-SWAP,多,2025-10-03 18:00:00,1173.48733700,2025-10-05 15:00:00,1158.87410100,0.645266,-10.33,-0.1365,0.90,对齐失效,0.0649,1411.44,0.0649,-0.0069,1.8750,-0.000905,0
DOGE-USDT-SWAP,多,2025-10-06 15:00:00,0.26682668,2025-10-07 06:00:00,0.26049395,4955.491488,-32.95,-0.2492,1.57,对齐失效,0.1160,1378.49,0.1160,-0.0097,0.6250,-0.002896,0
ETH-USDT-SWAP,多,2025-10-07 12:00:00,4746.47460000,2025-10-07 13:00:00,4701.52980000,0.532588,-26.96,-0.1066,3.02,移动止盈/止损,0.2164,1351.53,0.2164,-0.0121,0.0417,-0.002375,0
BNB-USDT-SWAP,多,2025-10-06 09:00:00,1265.59240299,2025-10-07 14:00:00,1295.48043900,4.961834,140.67,0.2240,7.62,移动止盈/止损,0.5610,1492.21,0.5610,0.0000,1.2083,0.012241,3
TAO-USDT-SWAP,多,2025-10-06 15:00:00,345.63820572,2025-10-07 16:00:00,336.78631800,6.791850,-62.90,-0.2679,2.78,移动止盈/止损,0.2093,1429.31,0.2093,-0.0055,1.0417,-0.005504,1
ZEN-USDT-SWAP,多,2025-10-08 18:00:00,11.23446941,2025-10-09 08:00:00,11.00789910,86.924953,-20.85,-0.2136,1.16,移动止盈/止损,0.0893,1408.45,0.0893,-0.0073,0.5833,-0.001828,1
ZEC-USDT-SWAP,多,2025-10-08 21:00:00,180.15801400,2025-10-09 08:00:00,165.90340800,2.041185,-29.52,-0.8028,0.42,移动止盈/止损,0.0320,1378.93,0.0320,-0.0099,0.4583,-0.002594,0
ZEC-USDT-SWAP,多,2025-10-09 12:00:00,203.37852773,2025-10-10 15:00:00,228.38715900,2.986946,73.93,1.2169,0.77,移动止盈/止损,0.0563,1452.86,0.0563,-0.0034,1.1250,0.006455,1
TAO-USDT-SWAP,多,2025-10-13 03:00:00,423.78649413,2025-10-14 06:00:00,395.71042500,2.413970,-68.96,-0.6741,1.19,移动止盈/止损,0.0921,1383.90,0.0921,-0.0094,1.1250,-0.006058,1
ZEN-USDT-SWAP,多,2025-10-20 18:00:00,12.89728960,2025-10-21 02:00:00,12.02779710,35.242663,-31.17,-0.6858,0.53,移动止盈/止损,0.0399,1352.73,0.0399,-0.0121,0.3333,-0.002746,0
LINK-USDT-SWAP,多,2025-10-20 09:00:00,18.85288510,2025-10-21 03:00:00,18.14318550,49.864063,-36.50,-0.3882,1.11,移动止盈/止损,0.0826,1316.23,0.0826,-0.0153,0.7500,-0.003225,0
ZEC-USDT-SWAP,多,2025-10-20 18:00:00,280.68806600,2025-10-21 05:00:00,250.12498500,1.315969,-40.64,-1.1002,0.42,移动止盈/止损,0.0324,1275.59,0.0324,-0.0188,0.4583,-0.003604,0
VIRTUAL-USDT-SWAP,多,2025-10-21 15:00:00,0.84638463,2025-10-21 17:00:00,0.82231776,848.672506,-21.27,-0.2962,0.85,移动止盈/止损,0.0637,1254.32,0.0637,-0.0207,0.0833,-0.001890,0
ZEC-USDT-SWAP,多,2025-10-21 15:00:00,292.12921000,2025-10-21 22:00:00,268.89310800,1.311250,-30.91,-0.8069,0.44,移动止盈/止损,0.0340,1223.41,0.0340,-0.0234,0.2917,-0.002754,0
ZEN-USDT-SWAP,多,2025-10-21 18:00:00,12.98929880,2025-10-22 01:00:00,11.97380250,32.050774,-33.03,-0.7933,0.48,移动止盈/止损,0.0370,1190.38,0.0370,-0.0263,0.2917,-0.002951,0
BNB-USDT-SWAP,多,2025-10-24 00:00:00,1135.29351800,2025-10-24 14:00:00,1107.49923900,1.167199,-34.01,-0.2567,1.57,移动止盈/止损,0.1184,1156.37,0.1184,-0.0292,0.5833,-0.003049,0
VIRTUAL-USDT-SWAP,多,2025-10-24 21:00:00,1.05359421,2025-10-25 11:00:00,1.14818517,1388.849958,129.54,0.8853,1.83,移动止盈/止损,0.1455,1285.91,0.1455,-0.0180,0.5833,0.011478,2
VIRTUAL-USDT-SWAP,多,2025-10-25 12:00:00,1.41650596,2025-10-27 07:00:00,1.48815117,1037.753560,72.54,0.4935,1.81,移动止盈/止损,0.1294,1358.45,0.1294,-0.0116,1.7917,0.006387,2
XRP-USDT-SWAP,多,2025-10-25 12:00:00,2.60835984,2025-10-27 09:00:00,2.61143883,1437.664174,-0.08,-0.0002,4.50,移动止盈/止损,0.3319,1358.37,0.3319,-0.0116,1.8750,-0.000007,1
TRUMP-USDT-SWAP,多,2025-10-27 18:00:00,7.90379030,2025-10-27 20:00:00,7.30526940,62.418716,-37.93,-0.7688,0.57,移动止盈/止损,0.0413,1320.44,0.0413,-0.0149,0.0833,-0.003350,0
ZEN-USDT-SWAP,多,2025-10-27 12:00:00,14.22142200,2025-10-28 00:00:00,13.28867100,39.044970,-37.06,-0.6675,0.64,移动止盈/止损,0.0464,1283.38,0.0464,-0.0182,0.5000,-0.003285,0
HYPE-USDT-SWAP,多,2025-10-23 12:00:00,42.41313955,2025-10-29 00:00:00,47.47125240,137.486054,688.01,1.1799,7.41,对齐失效,0.5242,1971.38,0.5242,0.0000,5.5000,0.057471,3
TAO-USDT-SWAP,多,2025-10-31 15:00:00,485.47854300,2025-11-01 00:00:00,487.00129500,1.189826,1.12,0.0193,0.69,收盘清算,0.0483,1972.50,0.0483,0.0000,0.3750,0.000093,0
ZEC-USDT-SWAP,多,2025-10-31 21:00:00,390.65906200,2025-11-01 00:00:00,407.22927300,1.234203,19.86,0.4119,0.59,收盘清算,0.0403,1992.36,0.0403,0.0000,0.1250,0.001656,0
ZEN-USDT-SWAP,多,2025-11-01 00:00:00,15.55755560,2025-11-01 00:00:00,15.55444440,22.199442,-0.48,-0.0140,0.41,收盘清算,0.0288,1991.88,0.0288,-0.0000,0.0000,-0.000040,0
